READER,ID,BOOK ID,token_id,text,POS_tags,NER_tags,source_file,emotion_text,overall_mood
403,216,121,2,That might only have spread a new grace and inspired a warmer interest,That_DET might_VERB only_ADV have_VERB spread_VERB a_DET new_ADJ grace_NOUN and_CONJ inspired_VERB a_DET warmer_NOUN interest_NOUN,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,grace_positive inspired_joy interest_positive,sunny
403,216,121,3,But it was a degree of wilful thoughtlessness which Catherine could not but resent,But_CONJ it_PRON was_VERB a_DET degree_NOUN of_ADP wilful_NOUN thoughtlessness_NOUN which_DET Catherine_NOUN could_VERB not_ADV but_CONJ resent_VERB,Catherine_PERSON,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,degree_positive resent_anger,peaceful
403,216,121,4,And she thought with sincere compassion of his approaching,And_CONJ she_PRON thought_VERB with_ADP sincere_ADJ compassion_NOUN of_ADP his_PRON approaching_NOUN,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,thought_anticipation sincere_positive compassion_fear approaching_anticipation,watchful
403,216,121,5,She wished by a gentle remonstrance to remind Isabella of her situation and make her aware of this double unkindness but for remonstrance either opportunity or comprehension was always against her,She_PRON wished_VERB by_ADP a_DET gentle_ADJ remonstrance_NOUN to_PRT remind_VERB Isabella_NOUN of_ADP her_PRON situation_NOUN and_CONJ make_VERB her_PRON aware_NOUN of_ADP this_DET double_ADJ unkindness_NOUN but_CONJ for_ADP remonstrance_NOUN either_CONJ opportunity_NOUN or_CONJ comprehension_NOUN was_VERB always_ADV against_ADP her_PRON,Isabella_PERSON,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,opportunity_anticipation,hopeful
403,216,121,6,If able to suggest a hint,If_ADP able_ADJ to_PRT suggest_VERB a_DET hint_NOUN,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,suggest_trust,reassuring
403,216,121,7,And Captain Tilneys removal would at least restore peace to every heart but his own but Captain Tilney had at present no intention of removing,And_CONJ Captain_NOUN Tilneys_NOUN removal_NOUN would_VERB at_ADP least_ADJ restore_VERB peace_NOUN to_PRT every_DET heart_NOUN but_CONJ his_PRON own_ADJ but_CONJ Captain_NOUN Tilney_NOUN had_VERB at_ADP present_ADJ no_DET intention_NOUN of_ADP removing_VERB,Tilneys_PERSON Tilney_PERSON,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,captain_positive removal_negative peace_anticipation captain_positive present_anticipation,peaceful
403,216,121,8,When Catherine knew this her resolution was directly made,When_ADV Catherine_NOUN knew_VERB this_DET her_PRON resolution_NOUN was_VERB directly_ADV made_VERB,Catherine_PERSON,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,,neutral
403,216,121,9,My brother does know it was Henrys answer,My_PRON brother_NOUN does_VERB know_VERB it_PRON was_VERB Henrys_NOUN answer_NOUN,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,brother_positive,peaceful
403,216,121,10,The longer he stays the worse it will be for him,The_DET longer_NOUN he_PRON stays_VERB the_DET worse_ADJ it_PRON will_VERB be_VERB for_ADP him_PRON,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,worse_fear,paranoid
403,216,121,11,Henry smiled and said I am sure my brother would not wish to do that,Henry_NOUN smiled_VERB and_CONJ said_VERB I_PRON am_VERB sure_ADJ my_PRON brother_NOUN would_VERB not_ADV wish_VERB to_PRT do_VERB that_DET,Henry_PERSON,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,brother_positive,inspiring
403,216,121,12,I have myself told him that Miss Thorpe is engaged,I_PRON have_VERB myself_PRON told_VERB him_PRON that_ADP Miss_NOUN Thorpe_NOUN is_VERB engaged_VERB,Thorpe_GPE,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,engaged_anticipation,curious
403,216,121,13,Not that James has ever told me so but I am sure he is very uncomfortable,Not_ADV that_DET James_NOUN has_VERB ever_ADV told_VERB me_PRON so_ADP but_CONJ I_PRON am_VERB sure_ADJ he_PRON is_VERB very_ADV uncomfortable_ADJ,James_PERSON,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,uncomfortable_negative,cold
403,216,121,14,Or Miss Thorpes admission of them,Or_CONJ Miss_NOUN Thorpes_NOUN admission_NOUN of_ADP them_PRON,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,,neutral
403,216,121,15,I think Mister Morland would acknowledge a difference,I_PRON think_VERB Mister_NOUN Morland_NOUN would_VERB acknowledge_VERB a_DET difference_NOUN,Morland_PERSON,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,,neutral
403,216,121,16,Isabella is wrong but I am sure she cannot mean to torment for she is very much attached to my brother,Isabella_NOUN is_VERB wrong_ADJ but_CONJ I_PRON am_VERB sure_ADJ she_PRON can_VERB not_ADV mean_VERB to_PRT torment_VERB for_ADP she_PRON is_VERB very_ADV much_ADV attached_VERB to_PRT my_PRON brother_NOUN,Isabella_PERSON,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,wrong_negative torment_anger brother_positive,bleak
403,216,121,17,You know she must be attached to him I understand,You_PRON know_VERB she_PRON must_VERB be_VERB attached_VERB to_PRT him_PRON I_PRON understand_VERB,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,,neutral
403,216,121,18,After a short pause Catherine resumed with Then you do not believe Isabella,After_ADP a_DET short_ADJ pause_NOUN Catherine_NOUN resumed_VERB with_ADP Then_ADV you_PRON do_VERB not_ADV believe_VERB Isabella_NOUN,Catherine_PERSON Isabella_PERSON,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,,neutral
403,216,121,19,If he knows her engagement what can he mean by his behaviour,If_ADP he_PRON knows_VERB her_PRON engagement_ADJ what_PRON can_VERB he_PRON mean_VERB by_ADP his_PRON behaviour_NOUN,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,,neutral
403,216,121,20,Yes I think so,Yes_X I_PRON think_VERB so_ADV,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,,neutral
403,216,121,21,Well nay if it is to be guesswork let us all guess,Well_ADV nay_ADV if_ADP it_PRON is_VERB to_PRT be_VERB guesswork_ADJ let_VERB us_PRON all_DET guess_NOUN,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,nay_negative guess_surprise,harsh
403,216,121,22,After some moments consideration you may be able to guess at your brothers intentions from all this,After_ADP some_DET moments_NOUN consideration_VERB you_PRON may_VERB be_VERB able_ADJ to_PRT guess_VERB at_ADP your_PRON brothers_NOUN intentions_NOUN from_ADP all_DET this_DET,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,guess_surprise,puzzling
403,216,121,23,Sure if your father were to speak to him he would go,Sure_ADJ if_ADP your_PRON father_NOUN were_VERB to_PRT speak_VERB to_PRT him_PRON he_PRON would_VERB go_VERB,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,father_trust,secure
403,216,121,24,Are you not carried a little too far,Are_NOUN you_PRON not_ADV carried_VERB a_DET little_ADJ too_ADV far_ADV,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,,neutral
403,216,121,25,Is he safe only in solitude or is her heart constant to him only when unsolicited by anyone else,Is_VERB he_PRON safe_ADJ only_ADV in_ADP solitude_NOUN or_CONJ is_VERB her_PRON heart_NOUN constant_NOUN to_PRT him_PRON only_ADV when_ADV unsolicited_VERB by_ADP anyone_NOUN else_ADV,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,safe_joy constant_positive,delightful
403,216,121,26,Perceiving her still to look doubtful and grave,Perceiving_VERB her_PRON still_ADV to_PRT look_VERB doubtful_ADJ and_CONJ grave_VERB,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,doubtful_negative grave_fear,depressing
403,216,121,27,His leave of absence will soon expire and he must return to his regiment,His_PRON leave_NOUN of_ADP absence_NOUN will_VERB soon_ADV expire_VERB and_CONJ he_PRON must_VERB return_VERB to_PRT his_PRON regiment_NOUN,,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,leave_negative absence_fear expire_negative regiment_fear,bleak
403,216,121,28,The Mess room will drink Isabella Thorpe for a fortnight and she will laugh with your brother,The_DET Mess_NOUN room_NOUN will_VERB drink_VERB Isabella_NOUN Thorpe_NOUN for_ADP a_DET fortnight_NOUN and_CONJ she_PRON will_VERB laugh_VERB with_ADP your_PRON brother_NOUN,Mess_PERSON Isabella Thorpe_PERSON,train-clean-100\LibriSpeech\train-clean-100\403\216\403-216trans.csv,mess_disgust laugh_joy brother_positive,nauseating
89,218,121,0,Chapter twenty one,Chapter_NOUN twenty_NUM one_NUM,Chapter twenty one_LAW,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,,neutral
89,218,121,1,The walls were papered the floor was carpeted the windows were neither less perfect nor more dim than those of the drawing room below,The_DET walls_NOUN were_VERB papered_VERB the_DET floor_NOUN was_VERB carpeted_VERB the_DET windows_NOUN were_VERB neither_ADV less_ADJ perfect_ADJ nor_CONJ more_ADV dim_ADJ than_ADP those_DET of_ADP the_DET drawing_NOUN room_NOUN below_ADP,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,perfect_anticipation,hopeful
89,218,121,2,Her heart instantaneously at ease,Her_PRON heart_NOUN instantaneously_ADV at_ADP ease_NOUN,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,ease_positive,peaceful
89,218,121,3,And she was preparing to unpin the linen package which the chaise seat had conveyed for her immediate accommodation,And_CONJ she_PRON was_VERB preparing_VERB to_PRT unpin_VERB the_DET linen_NOUN package_NOUN which_DET the_DET chaise_NOUN seat_NOUN had_VERB conveyed_VERB for_ADP her_PRON immediate_ADJ accommodation_NOUN,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,accommodation_positive,pleasant
89,218,121,4,And forgetting everything else she stood gazing on it in motionless wonder while these thoughts crossed her,And_CONJ forgetting_VERB everything_NOUN else_ADV she_PRON stood_VERB gazing_VERB on_ADP it_PRON in_ADP motionless_ADJ wonder_NOUN while_ADP these_DET thoughts_NOUN crossed_VERB her_PRON,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,,neutral
89,218,121,5,Pushed back too as if meant to be out of sight,Pushed_VERB back_ADV too_ADV as_ADP if_ADP meant_NOUN to_PRT be_VERB out_ADP of_ADP sight_NOUN,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,,neutral
89,218,121,6,It was of cedar curiously inlaid with some darker wood and raised about a foot from the ground on a carved stand of the same,It_PRON was_VERB of_ADP cedar_NOUN curiously_ADV inlaid_VERB with_ADP some_DET darker_NOUN wood_NOUN and_CONJ raised_VERB about_ADP a_DET foot_NOUN from_ADP the_DET ground_NOUN on_ADP a_DET carved_ADJ stand_NOUN of_ADP the_DET same_ADJ,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,ground_trust,warm
89,218,121,7,Broken perhaps prematurely by some strange violence and on the centre of the lid was a mysterious cipher in the same metal,Broken_NOUN perhaps_ADV prematurely_ADV by_ADP some_DET strange_ADJ violence_NOUN and_CONJ on_ADP the_DET centre_NOUN of_ADP the_DET lid_NOUN was_VERB a_DET mysterious_ADJ cipher_NOUN in_ADP the_DET same_ADJ metal_NOUN,Broken_PERSON,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,broken_anger violence_anger mysterious_anticipation,tense
89,218,121,8,Believe the last letter to be a t,Believe_NOUN the_DET last_ADJ letter_NOUN to_PRT be_VERB a_DET t_NOUN,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,letter_anticipation,watchful
89,218,121,9,Was every moment growing greater,Was_NOUN every_DET moment_NOUN growing_VERB greater_ADJ,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,greater_positive,pleasant
89,218,121,10,But at that moment a sudden knocking at the door of the room made her starting quit her hold and the lid closed with alarming violence,But_CONJ at_ADP that_DET moment_NOUN a_DET sudden_ADJ knocking_NOUN at_ADP the_DET door_NOUN of_ADP the_DET room_NOUN made_VERB her_PRON starting_ADJ quit_NOUN her_PRON hold_NOUN and_CONJ the_DET lid_NOUN closed_VERB with_ADP alarming_VERB violence_NOUN,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,sudden_surprise quit_negative alarming_fear violence_anger,dramatic
89,218,121,11,And forced her in spite of her anxious desire to penetrate this mystery to proceed in her dressing without further delay,And_CONJ forced_VERB her_PRON in_ADP spite_NOUN of_ADP her_PRON anxious_ADJ desire_NOUN to_PRT penetrate_VERB this_DET mystery_NOUN to_PRT proceed_VERB in_ADP her_PRON dressing_NOUN without_ADP further_ADJ delay_NOUN,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,forced_fear spite_anger anxious_anticipation mystery_anticipation delay_anger,stormy
89,218,121,12,She could not remain many paces from the chest at length however having slipped one arm into her gown,She_PRON could_VERB not_ADV remain_VERB many_ADJ paces_NOUN from_ADP the_DET chest_NOUN at_ADP length_NOUN however_ADV having_VERB slipped_VERB one_NUM arm_NOUN into_ADP her_PRON gown_NOUN,one_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,,neutral
89,218,121,13,And so desperate should be the exertion of her strength that unless secured by supernatural means the lid in one moment should be thrown back,And_CONJ so_ADV desperate_ADJ should_VERB be_VERB the_DET exertion_NOUN of_ADP her_PRON strength_NOUN that_ADP unless_ADP secured_VERB by_ADP supernatural_ADJ means_VERB the_DET lid_NOUN in_ADP one_NUM moment_NOUN should_VERB be_VERB thrown_VERB back_ADV,one_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,desperate_negative strength_positive,depressing
89,218,121,14,Entered the room,Entered_VERB the_DET room_NOUN,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,,neutral
89,218,121,15,Said Miss Tilney as Catherine hastily closed it and turned away to the glass,Said_NOUN Miss_NOUN Tilney_NOUN as_ADP Catherine_NOUN hastily_ADV closed_VERB it_PRON and_CONJ turned_VERB away_ADV to_PRT the_DET glass_NOUN,Tilney_PERSON Catherine_PERSON,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,,neutral
89,218,121,16,Catherine had no leisure for speech being at once blushing tying her gown and forming wise resolutions,Catherine_NOUN had_VERB no_DET leisure_NOUN for_ADP speech_NOUN being_VERB at_ADP once_ADV blushing_VERB tying_VERB her_PRON gown_NOUN and_CONJ forming_VERB wise_NOUN resolutions_NOUN,Catherine_PERSON,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,leisure_anticipation speech_positive forming_anticipation wise_positive,restless
89,218,121,17,For general Tilney was pacing the drawing room his watch in his hand and having on the very instant of their entering pulled the bell with violence,For_ADP general_ADJ Tilney_NOUN was_VERB pacing_VERB the_DET drawing_NOUN room_NOUN his_PRON watch_NOUN in_ADP his_PRON hand_NOUN and_CONJ having_VERB on_ADP the_DET very_ADV instant_ADJ of_ADP their_PRON entering_NOUN pulled_VERB the_DET bell_NOUN with_ADP violence_NOUN,Tilney_PERSON,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,general_positive watch_anticipation violence_anger,peaceful
89,218,121,18,And sat pale and breathless in a most humble mood concerned for his children and detesting old chests,And_CONJ sat_VERB pale_NOUN and_CONJ breathless_NOUN in_ADP a_DET most_ADV humble_ADJ mood_NOUN concerned_VERB for_ADP his_PRON children_NOUN and_CONJ detesting_VERB old_ADJ chests_NOUN,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,humble_disgust concerned_fear,grim
89,218,121,19,Who was absolutely out of breath from haste when there was not the least occasion for hurry in the world,Who_PRON was_VERB absolutely_ADV out_ADP of_ADP breath_NOUN from_ADP haste_NOUN when_ADV there_DET was_VERB not_ADV the_DET least_ADJ occasion_NOUN for_ADP hurry_NOUN in_ADP the_DET world_NOUN,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,haste_anticipation hurry_anticipation,eager
89,218,121,20,Till they were happily seated at the dinner table when the generals complacent smiles and a good appetite of her own restored her to peace,Till_ADP they_PRON were_VERB happily_ADV seated_VERB at_ADP the_DET dinner_NOUN table_NOUN when_ADV the_DET generals_NOUN complacent_ADJ smiles_NOUN and_CONJ a_DET good_ADJ appetite_NOUN of_ADP her_PRON own_ADJ restored_VERB her_PRON to_PRT peace_VERB,,train-clean-100\LibriSpeech\train-clean-100\89\218\89-218trans.csv,happily_joy dinner_positive good_anticipation peace_anticipation,eager
